School,FiscalYear,NAE_Overall_Average_Fee_USD,NAE_Secondary_Average_Fee_USD,NAE_Sixth_Form_Average_Fee_USD,NAE_Primary_Average_Fee_USD,NAE_EY_Average_Fee_USD,Overall_Gap_Median,Secondary_Gap_Median,Sixth_Form_Gap_Median,Overall_Pct_vs_Median,Secondary_Pct_vs_Median,Mainentance_Capex_sum,Expansion_Capex_sum,CPT_Capex_sum,Mainentance_Capex_std,Expansion_Capex_std,CPT_Capex_std,Revenue,Capex_annual_sum,RegionCode,SubRegionCode,Region,Subregion,City,Country,StudentFTE,CapacityFTE,leads_submitted,enquiries_started,tv_leads_t_plus1,tv_enquiries_t_plus1,tv_fte_t_plus1,tv_leads_t_plus2,tv_enquiries_t_plus2,tv_fte_t_plus2,tv_lead_growth_1yr,tv_enquiry_growth_1yr,tv_fte_growth_1yr,tv_lead_growth_2yr,tv_enquiry_growth_2yr,tv_fte_growth_2yr,EmployeeHeadCountCurrent,EmployeeFTECurrent,DirectContractorHeadCount,Prevailing_Curriculum,Curricula_Offered,Employee_Engagement_Score,MAC_Attrition_Pct,Teachers_Attrition_Pct,Student_Expat_Pct,Student_Local_Pct,Average_Principal_Tenure,Curricula_Offered_IB,Curricula_Offered_IGCSE,Curricula_Offered_A-Levels,Curricula_Offered_MYP,Curricula_Offered_AP,Curricula_Offered_count,school_opened_year,school_age,is_school_mature,nps_score,nps_responses_count,nps_teacher_quality_score,nps_teacher_quality_response_count,nps_education_quality_score,nps_education_quality_response_count,nps_principal_quality_score,nps_principal_quality_response_count,iso2,year,total_enrolment,total_public_enrolment,tv_total_private_enrolment_t_plus1,gdp_growth_pct,gdp_per_capita_growth_pct,market_cap,gross_savings_pct_gdp,total_population,population_0_14_pct_total,urban_population_pct_total,net_migration,inflation_pct,govt_expenditure_on_education_pct_gdp,foreign_dir_investment_net_inflows_pct_gdp,govt_expenditure_on_education_per_student_pct_gdp,household_final_consumption_expenditure,millionaires,eyp_private_enrolment,hnwi_billionaires,hnwi_centi_millionaires,hnwi_millionaire_growth_2014_to_2024,hnwi_number_of_millionaires,Academic_Performance_Index,ReportNameOneStream,iso2_code,country_name,nationality_1,nationality_2,Sum_Years,App,Total Lost/Denied,Percentage,vs Regional AVG,1st Stage,2nd Stage,CvR %,Region Avg,vs Region Avg,CvR % PY,CvR % YoY,Category,Action,Target,Plan to achieve Target,Target Date,Status,Forecast FTE vs Budget %,Forecast FTE vs LY W5 %,Forecast FTE YoY,New Enrolment YoY,Enquiries YoY,Enquiries - Enrolled CVR YoY,Enquiries - Application CVR YoY,Velocity,ReEnroll % Variance,Capacity Utilisation % Current,Capacity Utilisation % Forecast,Employee Engagement Score,MAC Attrition %,Teacher Attrition %,Principal Tenure avg.,Channel_Cross-network,Channel_Direct,Channel_Display,Channel_Email,Channel_Organic Search,Channel_Organic Social,Channel_Paid Other,Channel_Paid Search,Channel_Paid Social,Channel_Referral,Channel_Unassigned,Device_desktop,Device_mobile,Device_tablet,Years Spent_before_leaving_0,Years Spent_before_leaving_1-2,Years Spent_before_leaving_3-5,Years Spent_before_leaving_6-8,Years Spent_before_leaving_9-10,Years Spent_before_leaving_11&above,reason_for_leaving_Academic - Class Size,reason_for_leaving_Academic - Concerns with Academic Progress,reason_for_leaving_Academic - I Want a Single-Sex School for My Child,reason_for_leaving_Academic - Lack of Support for SEND,reason_for_leaving_Academic - Limited Program Offerings,reason_for_leaving_Academic - Not Suitable for Desired University Choice,reason_for_leaving_Academic - Quality of Teaching,reason_for_leaving_Early Entry to Higher Education,reason_for_leaving_Financial - Can No Longer Afford Tuition Costs,reason_for_leaving_Financial - Do Not Feel That I Am Getting Value for Money,reason_for_leaving_Graduate,reason_for_leaving_Lack of Facilities - Inadequate Facilities for SEND,reason_for_leaving_Lack of Facilities - Inadequate Sport/Recreational Facilities,reason_for_leaving_Lack of Facilities - Poor General Maintenance,reason_for_leaving_Moving to State School - Preference for State School,reason_for_leaving_Moving to State School - Proximity of State School,reason_for_leaving_Moving to State School - State School Reputation,reason_for_leaving_Relocating - Different City,reason_for_leaving_Relocating - Different Country,reason_for_leaving_School Decision - Academic Standards Not Achieved,reason_for_leaving_School Decision - Behavioural Issues for Child,reason_for_leaving_School Decision - Non-Payment of Fees,reason_for_leaving_School Decision - Sanctioned List,reason_for_leaving_Social/Personal Issue for Child - Lack of Diversity,reason_for_leaving_Social/Personal Issue for Child - Medical Issues,reason_for_leaving_Social/Personal Issue for Child - Peer Issues,reason_for_leaving_Social/Personal Issue for Child - Teacher/Staff Issues,reason_for_leaving_Temporary Leaver - Medical Leave,reason_for_leaving_Temporary Leaver - Temporary Enrolment in Another School,LeavingStandardisedGrade_Year 0,LeavingStandardisedGrade_Year 1,LeavingStandardisedGrade_Year -1,LeavingStandardisedGrade_Year 10,LeavingStandardisedGrade_Year 11,LeavingStandardisedGrade_Year 12,LeavingStandardisedGrade_Year 13,LeavingStandardisedGrade_Year 2,LeavingStandardisedGrade_Year -2,LeavingStandardisedGrade_Year 3,LeavingStandardisedGrade_Year -3,LeavingStandardisedGrade_Year 4,LeavingStandardisedGrade_Year 5,LeavingStandardisedGrade_Year 6,LeavingStandardisedGrade_Year 7,LeavingStandardisedGrade_Year 8,LeavingStandardisedGrade_Year 9
School79,2022.0,,,,,,,,,,,,,,,,,,,TA,LATAM,The Americas,Latin America,Lima,Peru,923.4,,274.0,95.0,1178.0,313.0,937.0,2017.0,462.0,978.0,3.299270073,2.294736842,0.014728178,6.361313869,3.863157895,0.014728178,,,,IB,IB,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2021.0,1.0,0.0,,,,,,,,,PE,2022.0,6816457.0,5114221.807,1779961.046,2.809033553,1.82762015,71314930000.0,18.28531225,33475438.0,24.76513078,78.708,33982.0,8.333706301,3.833159924,4.552215821,,149000000000.0,,,,,,,,Peru,PE,Peru,Peruvian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School79,2023.0,9166.0,9166.0,,9166.0,7164.0,-1463.0,-1463.0,,-0.137642299,-0.137642299,291.0337027,608.4850546,0.0,84.0141933,175.654505,0.0,9345.929339,899.5187573,TA,LATAM,The Americas,Latin America,Lima,Peru,937.0,1276.0,1178.0,313.0,2017.0,462.0,978.0,1402.0,503.0,1033.0,0.712224109,0.476038339,0.04375667,0.190152801,0.607028754,0.04375667,,,,IB,IB,,0.0,0.0467,0.0995,0.9005,,1.0,0.0,0.0,0.0,0.0,1.0,2021.0,2.0,0.0,,,,,,,,,PE,2023.0,6985631.0,5205669.954,1770950.976,-0.403242151,-1.492559809,84969400000.0,19.8758048,33845617.0,24.35816135,78.922,24783.0,6.455613484,4.235169888,1.625347467,,149000000000.0,,8616.0,,,,,,Peru,PE,Peru,Peruvian,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School79,2024.0,9794.0,9794.0,,9794.0,7655.0,-2243.0,-2243.0,,-0.186342112,-0.186342112,443.0895318,1389.124525,0.0,127.9089302,401.0057092,0.0,10428.13326,1832.214057,TA,LATAM,The Americas,Latin America,Lima,Peru,978.0,1276.0,2017.0,462.0,1402.0,503.0,1033.0,149.0,87.0,,-0.30490828,0.088744589,0.056237219,-0.926127913,-0.811688312,0.056237219,,,,IB,IB,3.53,0.15,0.069,0.1025,0.8975,,1.0,0.0,0.0,0.0,0.0,1.0,2021.0,3.0,0.0,,,,,,,,,PE,2024.0,6812020.0,5041069.024,,3.303940982,2.180172788,82195770000.0,21.86312723,34217848.0,23.97040463,79.139,18406.0,2.007707394,,2.350926287,,153000000000.0,,8647.0,,,,,,Peru,PE,Peru,Peruvian,,1276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School79,2025.0,10834.0,10834.0,,10834.0,8469.0,-2357.0,-2357.0,,-0.178682435,-0.178682435,286.4600326,5.34e-07,0.0,76.14023284,1.04e-07,0.0,11643.60765,286.4600331,TA,LATAM,The Americas,Latin America,Lima,Peru,1033.0,1060.0,1402.0,503.0,149.0,87.0,,,,,-0.893723252,-0.827037773,,,,,189.0,175.2,,IB,IB,3.75,0.4444,0.149,0.0983,0.9017,0.83,1.0,0.0,0.0,0.0,0.0,1.0,2021.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8484.0,,,,,,Peru,PE,Peru,Peruvian,,1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School79,2026.0,,,,,,,,,,,,,,,,,,,TA,LATAM,The Americas,Latin America,Lima,Peru,,1060.0,149.0,87.0,,,,,,,,,,,,,191.0,178.0,4.0,IB,IB,,0.4557,0.149,0.0986,0.9014,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2021.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peru,PE,Peru,Peruvian,,1131.0,11.0,1.0,0.090909091,▼ -36 ppt,1550.0,445.0,0.287096774,0.611751108,-0.324654333,0.243103448,0.043993326,Marketing Effectiveness; School Performance; Competitors,Improve the CVR from lead to application.; Improve the sports programme and facilities; Maintain enrolment growth to outperform core competitors.,move from 14% to -18%; Achieve a 10% reduction in parent dissatisfaction regarding facilities; Maintain a minimum 4% growth rate against competitors,"Dedicate one hour daily to cleaning and updating the Salesforce database to ensure data accuracy. Budget Reallocation:
Redirect $1,700 (Nov–Dec agency & graphic designer fee budget) → Paid targeted campaigns (Jan–Feb) for Grade 1 (19 spaces) & Grade 2 (17 spaces) where we currently see the highest drop-off and the biggest gaps in capacity.; Continue renovation of polideportivo (sports complex), development of a stronger sports programme with added support of external providers and alliances with local clubs (and recruitment of additional coaches for sports not currently offered, e.g. hockey and gymnastics).; Grow Early Years by adding two new classrooms (2027). Improvements to the sports complex, development of a stronger arts and sports programme, and increased promotion of the IB offering (addition of 4 new courses in 2026 without need to increase number of teachers). Maintain our strong reputation as a values-based school with a heavy focus on wellbeing and academic excellence when compared with our competitiors.",1.4.26; 11/15/2026; 1.3.27,In Progress,0.0,0.057672503,0.051177073,0.144,0.26006192,-0.035645553,-0.11137904,213.1125,-0.025322834,0.91423519,0.908045977,3.99,0.4557,0.149,1.0,47.0,24.0,0.0,9.0,124.0,2.0,0.0,60.0,0.0,4.0,94.0,148.0,212.0,4.0,3.0,14.0,8.0,10.0,8.0,56.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0
School80,2020.0,,,,,,,,,,,,,,,,,,,ME,ME,Middle East,Middle East,Al Khor,Qatar,953.0,,7.0,172.0,300.0,430.0,1002.0,634.0,544.0,1070.0,41.85714286,1.5,0.051416579,89.57142857,2.162790698,0.051416579,,,,,,,,,,,,,,,,,,,,,-6.0,250.0,,,,,,,QA,2020.0,282380.0,122981.1263,162995.2059,-3.55760399,-8.924508176,165000000000.0,41.78169755,2794148.0,15.39711954,99.235,-50433.0,-2.54031503,3.233669996,-1.68550859,,,,524.0,,,,,,Al Khor,QA,Qatar,Qatari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School80,2021.0,,,,,,,,,,,,,,,,,,,ME,ME,Middle East,Middle East,Al Khor,Qatar,1002.0,,300.0,430.0,634.0,544.0,1070.0,580.0,517.0,1153.0,1.113333333,0.265116279,0.067864271,0.933333333,0.202325581,0.067864271,,,,A-Levels,"IGCSE, A-Levels",,,,,,,0.0,1.0,1.0,0.0,0.0,2.0,2013.0,8.0,1.0,5.475504323,347.0,,,,,,,QA,2021.0,288723.0,125727.7941,169800.2175,1.626846719,13.36153814,183000000000.0,51.44515887,2504910.0,15.54295907,99.278,24501.0,2.304465657,,-0.608353846,,,,2665.0,,,,,,Al Khor,QA,Qatar,Qatari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School80,2022.0,,,,,,,,,,,,,,,,,,,ME,ME,Middle East,Middle East,Al Khor,Qatar,1070.0,,634.0,544.0,580.0,517.0,1153.0,653.0,627.0,1223.0,-0.085173502,-0.049632353,0.077570093,0.029968454,0.152573529,0.077570093,,,,A-Levels,"IGCSE, A-Levels",,,,,,,0.0,1.0,1.0,0.0,0.0,2.0,2013.0,9.0,1.0,19.74522293,471.0,,,,,,,QA,2022.0,298048.0,128247.7825,182313.5374,4.18500971,-1.790978898,166000000000.0,57.44695086,2657333.0,15.24801596,99.318,80004.0,4.995275537,,0.032285062,,,,,,,,,-1.026331581,Al Khor,QA,Qatar,Qatari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School80,2023.0,11286.33333,11667.0,12474.0,9718.0,8909.0,-5878.333333,-6015.0,-7003.0,-0.342467084,-0.340176451,270.509531,14.03548245,0.0,30.82350346,4.051694785,0.0,11452.53486,284.5450134,ME,ME,Middle East,Middle East,Al Khor,Qatar,1153.0,1222.0,580.0,517.0,653.0,627.0,1223.0,1117.0,1081.0,1359.0,0.125862069,0.212765957,0.060711188,0.925862069,1.090909091,0.060711188,,,,A-Levels,"IGCSE, A-Levels",,0.0,0.2041,0.6558,0.3442,,0.0,1.0,1.0,0.0,0.0,2.0,2013.0,10.0,1.0,15.92920354,226.0,3.973451327,226.0,3.986725664,226.0,4.061946903,226.0,QA,2023.0,313668.0,131354.4626,196299.4079,1.187159916,1.236724265,172000000000.0,,2656032.0,15.1605931,99.354,39995.0,3.027648992,,-0.222614822,,,,2810.0,,,,,-1.315690519,Al Khor,QA,Qatar,Qatari,,1222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School80,2024.0,11502.33333,11890.0,12713.0,9904.0,9079.0,-5990.666667,-6130.0,-7137.0,-0.342460794,-0.34017758,322.5569506,213.5940111,0.0,27.08574109,44.71630234,0.0,12827.97333,536.1509616,ME,ME,Middle East,Middle East,Al Khor,Qatar,1223.0,1222.0,653.0,627.0,1117.0,1081.0,1359.0,218.0,153.0,,0.710566616,0.724082935,0.111201962,-0.666156202,-0.755980861,0.111201962,,,,A-Levels,"IGCSE, A-Levels",3.97,0.4932,0.202,0.6492,0.3508,,0.0,1.0,1.0,0.0,0.0,2.0,2013.0,11.0,1.0,20.34883721,344.0,3.968023256,344.0,3.968023256,344.0,3.985465116,344.0,QA,2024.0,331325.0,135025.5921,,2.768414336,-4.488034221,170320000.0,,2857822.0,15.07074314,99.387,46105.0,1.267343103,,0.211101281,,,,3002.0,,,,,-0.634827058,Al Khor,QA,Qatar,Qatari,,1222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School80,2025.0,11702.0,12096.0,12934.0,10076.0,9237.0,-6095.0,-6237.0,-7261.0,-0.342473451,-0.340206186,400.2843581,329.0490084,0.0,36.11170586,65.34100649,0.0,14309.29667,729.3333666,ME,ME,Middle East,Middle East,Al Khor,Qatar,1359.0,1321.0,1117.0,1081.0,218.0,153.0,,,,,-0.804834378,-0.858464385,,,,,162.0,162.0,,A-Levels,"IGCSE, A-Levels",4.31,0.1379,0.2788,0.6735,0.3265,2.92,0.0,1.0,1.0,0.0,0.0,2.0,2013.0,12.0,1.0,24.45255474,274.0,4.156934307,274.0,4.200729927,274.0,4.193430657,274.0,,,,,,,,,,,,,,,,,,,,3022.0,,,,,-1.352564602,Al Khor,QA,Qatar,Qatari,,1321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School80,2026.0,,,,,,,,,,,,,,,,,,,ME,ME,Middle East,Middle East,Al Khor,Qatar,,1321.0,218.0,153.0,,,,,,,,,,,,,166.0,166.0,4.0,A-Levels,"IGCSE, A-Levels",,0.1348,0.2788,0.7097,0.2903,3.08,0.0,1.0,1.0,0.0,0.0,2.0,2013.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Khor,QA,Qatar,Qatari,,1465.0,383.0,88.0,0.22622108,▼ -23 ppt,1417.0,1371.0,0.96753705,0.883839771,0.083697279,1.0,-0.03246295,Marketing Effectiveness; School Performance; School Proposition; Talent/Capability,"Advertising for new EYFS Building to fill in capacity; Branding of school buses with enrollment pointed messaging.; Establish re-enrollment campaign to target at risk leavers; Highlight school learning outcomes and effective leadership and link to premium quality of education.; Capitalize on personalized stories in marketing campaigns that are directly related to students, parents, and staff.; Recruitment fair participation .",Increase number of 140 students in EYFS combine. Increase number to fill minimum capacity of an extra 155+ students.; Wider reach of area covered in adversiments without stationary placement.; Increase number from 84% from last year's numbers to 90% with a conversion rate of 100%; Close the perception gap of 18% of parents thinking Teachers and leadership team are not easily available if needed. Increase satisfaction of NPS.; Increase interaction and value added to media platforms of school. Build trust with community by bridging satisfaction gap.; New teachers interest in school.,"1- Establish a constant highlight in social media platforms for easy viewing of progress on build.
2- Interviews with build experts and curriculum experts showing progress from their perspective.
3- Show plans and activities coming up including open house tours and stay and play.
4- Assimilate a brand identity to the new build following NAE guidelines.; 1- Establish a redesign of the bus stickers so that branding is obvious.
2- Uphold NAE guidelines on branding.
3- Provide access points to school highlights on social media.
4- Establish residential routes for drivers during peak hours.
5- Maintain local access routes in residential compounds.
6- Dedicated team for faster turnaround in FTEs.; 1- Invite parents to coffee mornings to share plans for term 2 with SLT.
2- Send out Re-enrollment surveys.
3- Call 100% of families to get response on re-enrollment.
4- Identify at risk leavers and issues they might be facing.
5- Assign dedicated time and scripted messages for admissions and admin team for at risk leavers.
6- Personalise meetings with teachers and SLT members with at risk leavers.; 1- Work on highlight series on social media about SLT leadership in the school and how that reflects to teaching excellence.
2- Student-teacher interviews to show teacher excellence from the perspective of the students being taught.
3- Ensure high quality production of videos and images shared on social media.
4- Increase FTE conversions to application as they interact with content.; 1- Choose potential interviewees for quality filming.
2- Film in HD camera for the best resolution videography.
3- Complete weekly interviews and videos to be shared across media channels.
4- Invite parents to participate in interviews for satisfaction reviews.; 1- Attend various recruitment fairs and events across UK and Qatar.
2- Ensure support with SLT and academic teams.
3- Establish strong marketing tools for fairs.
4- Build rapport with other schools and companies for further collaborations on activities in academia.",Set to launch start of January 2026.; Changes are being made to the bus branding already.; Launch for SLT series set to January 2026. Teacher excellence highlights set to launch February 2026.; Set to launch start of December 2025.; New option to be submitted to SLT and academic team.,New; In Progress,-0.002939015,0.113207547,0.094354839,0.497512438,0.393984962,0.022447705,-0.02894453,51.4689441,-0.037818183,0.937883959,0.926279863,4.26,0.1348,0.2788,3.08,121.0,29.0,0.0,7.0,59.0,4.0,23.0,169.0,1.0,8.0,128.0,170.0,377.0,2.0,9.0,28.0,19.0,13.0,13.0,15.0,0.0,1.0,1.0,0.0,12.0,0.0,3.0,17.0,8.0,0.0,12.0,0.0,0.0,0.0,14.0,0.0,0.0,9.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,8.0,11.0,9.0,24.0,2.0,0.0,1.0,0.0,4.0,5.0,6.0,6.0,10.0,3.0
School81,2025.0,,,,,,,,,,,,,,,,,,,SEAI,SEA,South East Asia & India,South East Asia,Bangkok,Thailand,805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regent's Bangkok,TH,Thailand,Thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School81,2026.0,,,,,,,,,,,,,,,,,,,SEAI,SEA,South East Asia & India,South East Asia,Bangkok,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regent's Bangkok,TH,Thailand,Thai,,0.0,,0.0,,▼ -45 ppt,10.0,2.0,0.2,0.76928093,-0.56928093,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School82,2020.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Rotterdam,Netherlands,235.0,,,30.0,96.0,337.0,211.0,436.0,355.0,241.0,,10.23333333,-0.10212766,,10.83333333,-0.10212766,,,,,,,,,,,,,,,,,,,,,44.70588235,85.0,,,,,,,NL,2020.0,2773595.0,2663395.944,110207.9122,-3.867953338,-4.400525373,,26.81449181,17441500.0,15.61955841,92.236,67598.0,1.272460378,5.291399956,-23.68601176,,344000000000.0,,6468.0,,,,,,Rotterdam,NL,Netherlands,Dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School82,2021.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Rotterdam,Netherlands,211.0,,96.0,337.0,436.0,355.0,241.0,491.0,371.0,234.0,3.541666667,0.053412463,0.142180095,4.114583333,0.100890208,0.142180095,,,,IB,IB,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2018.0,3.0,0.0,16.84210526,95.0,,,,,,,NL,2021.0,2747992.0,2637784.088,140249.9852,6.276830671,5.72193523,,32.04694422,17533044.0,15.48697818,92.572,106416.0,2.675720088,5.376619816,-10.97259416,,359000000000.0,,6468.0,,,,,,Rotterdam,NL,Netherlands,Dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School82,2022.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Rotterdam,Netherlands,241.0,,436.0,355.0,491.0,371.0,234.0,503.0,422.0,249.0,0.126146789,0.045070423,-0.029045643,0.153669725,0.188732394,-0.029045643,,,,IB,IB,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,2018.0,4.0,0.0,9.278350515,97.0,,,,,,,NL,2022.0,2756695.0,2616445.015,0.0,5.007234552,4.01097881,,29.31026979,17700982.0,15.35099627,92.886,224472.0,10.00120788,5.179180145,1.47701806,,382000000000.0,42200.0,,,,,42200.0,0.064891369,Rotterdam,NL,Netherlands,Dutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School82,2023.0,19875.66667,20083.0,20396.0,19148.0,15892.0,-1403.333333,-3062.0,-3169.0,-0.065949214,-0.132296392,248.713939,153.3915061,0.0,35.30817508,20.23845843,0.0,6736.987402,402.1054451,EU,EU (excl UK),Europe,Europe (excl UK),Rotterdam,Netherlands,234.0,396.0,491.0,371.0,503.0,422.0,249.0,385.0,318.0,228.0,0.024439919,0.137466307,0.064102564,-0.215885947,-0.142857143,0.064102564,,,,IB,IB,,0.0,0.227,0.6792,0.3208,,1.0,0.0,0.0,0.0,0.0,1.0,2018.0,5.0,1.0,-1.01010101,99.0,3.828282828,99.0,3.686868687,99.0,3.787878788,99.0,NL,2023.0,2754015.0,2754015.0,0.0,0.074560835,-0.911427721,,29.61251217,17877117.0,15.17127419,93.179,144558.0,3.838393543,,-29.74829434,,384000000000.0,45200.0,6124.0,,,,45200.0,-0.263242039,Rotterdam,NL,Netherlands,Dutch,,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School82,2024.0,22400.66667,22657.0,23162.0,21383.0,17586.0,12163.0,12209.0,11875.0,1.188063686,1.168549005,123.0940308,0.0,303.0959627,11.25782075,0.0,59.95728587,7721.551768,426.1899935,EU,EU (excl UK),Europe,Europe (excl UK),Rotterdam,Netherlands,249.0,396.0,503.0,422.0,385.0,318.0,228.0,108.0,47.0,,-0.234592445,-0.246445498,-0.084337349,-0.78528827,-0.888625592,-0.084337349,,,,IB,IB,3.67,0.0,0.0594,0.6368,0.3632,,1.0,0.0,0.0,0.0,0.0,1.0,2018.0,6.0,1.0,16.80672269,119.0,3.823529412,119.0,3.773109244,119.0,3.87394958,119.0,NL,2024.0,,,,0.979674922,0.322423407,,28.99988294,17994237.0,15.02564508,93.453,121628.0,3.347543042,,-1.389605576,,,46100.0,6060.0,9.0,93.0,0.32394522,46100.0,-0.263242039,Rotterdam,NL,Netherlands,Dutch,,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School82,2025.0,23459.66667,24025.0,24564.0,21790.0,17130.0,12713.0,13108.0,12744.0,1.182971464,1.200696162,385.8812738,0.0,127.4988805,63.62516031,0.0,31.3646036,8350.519722,513.3801543,EU,EU (excl UK),Europe,Europe (excl UK),Rotterdam,Netherlands,228.0,396.0,385.0,318.0,108.0,47.0,,,,,-0.719480519,-0.852201258,,,,,64.0,48.23,,IB,IB,3.84,0.0,0.1493,0.6305,0.3695,17.92,1.0,0.0,0.0,0.0,0.0,1.0,2018.0,7.0,1.0,20.40816327,98.0,4.183673469,98.0,4.010204082,98.0,4.102040816,98.0,,,,,,,,,,,,,,,,,,,,6083.0,,,,,-0.938810821,Rotterdam,NL,Netherlands,Dutch,,396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
